,Unnamed: 0,release,Title,genre,Language,Cast,Ratings,release_year
1305,1305,09/13/2016 ,The Purge: Election Year,"Action, Horror, Thriller",English,"['Elizabeth Mitchell', 'Frank Grillo', 'Mykelti Williamson', 'Betty Gabriel', 'J. J. Soria', 'Raymond J. Barry', 'Edwin Hodge', 'Kyle Secor', 'Ethan Phillips']",6.4,2016
1306,1306,02/25/2022 ,Atrapadas en familia,Comedy,Spanish,"['Diana Bovio', 'Pierre Louis', 'Montserrat Marañon', 'Julieta Ortiz', 'Guillermo Quintanilla']",7.3,2022
1307,1307,01/21/2022 ,WarHunt,"Action, Horror, Thriller, War, Fantasy",English,"['Robert Knepper', 'Jackson Rathbone', 'Mickey Rourke', 'Aglaya Tarasova', 'Anna Paliga', 'Lou Stassen', 'Fredrik Wagner', 'Lorenzo de Moor', 'Josh Burdett']",5.1,2022
1308,1308,02-11-2021,Princess Principal Crown Handler: Chapter 1,"Animation, Action, Adventure, Drama, Mystery",Japanese,"['Aoi Koga', 'Akira Sekine', 'You Taichi', 'Akari Kageyama', 'Nozomi Furuki', 'Takayuki Sugo', 'Miyuki Sawashiro', 'Hiroyuki Honda', 'Takumi Yamazaki']",5.6,2021
1309,1309,05-06-2022,The Takedown,"Comedy, Action",French,"['Omar Sy', 'Laurent Lafitte', 'Izïa Higelin', 'Dimitri Storoge', 'Stéphane Pezerat', 'Jo Prestia', 'Flavie Péan', 'Catherine Schaub-Abkarian', 'Sylvia Bergé']",6.1,2022
1310,1310,08-08-2013,Pain & Gain,"Action, Crime, Comedy",English,"['Mark Wahlberg', 'Dwayne Johnson', 'Anthony Mackie', 'Tony Shalhoub', 'Ed Harris', 'Rob Corddry', 'Bar Paly', 'Rebel Wilson', 'Ken Jeong']",6.2,2013
1311,1311,02/24/2011 ,I Am Number Four,"Action, Thriller, Sci-Fi, Adventure",English,"['Alex Pettyfer', 'Dianna Agron', 'Teresa Palmer', 'Timothy Olyphant', 'Kevin Durand', 'Callan McAuliffe', 'Jake Abel', 'Garrett M. Brown', 'Patrick Sebes']",6.2,2011
1312,1312,01/22/2021 ,The Sadness,"Horror, Thriller",Chinese,"['Berant Zhu', 'Regina Lei', 'Ying-Ru Chen', 'Tzu-Chiang Wang', 'Tsai Chang-Hsien', 'Lan Wei-Hua', 'Chi-Min Chou', 'Ralf Chiu', 'Lueh-Geng Huang']",6.8,2021
1313,1313,09/27/1990 ,GoodFellas,"Drama, Crime",English,"['Ray Liotta', 'Robert De Niro', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent']",8.5,1990
1314,1314,09-08-2022,Obi-Wan Kenobi: A Jedi's Return,Documentary,English,"['Ewan McGregor', 'Hayden Christensen', 'Deborah Chow', 'Moses Ingram', 'Vivien Lyra Blair', 'Joby Harold', 'Rupert Friend', 'Joel Edgerton', 'Bonnie Piesse']",6.8,2022
1315,1315,12/31/2023 ,"La Usurpadora, the Musical","Music, Comedy, Drama",Spanish,"['Isabella Castillo', 'Alan Estrada', 'Cecilia Toussaint', 'Susana Zabaleta', 'Jesús Ochoa', 'Shane West', 'James Levya', 'Alejandra Ley', 'Lorena Narcio']",9.0,2023
1316,1316,05/28/2018 ,A Female Employee's Taste,"Drama, Romance",Korean,"['Lee Soo', 'Seo Won', 'Lee Jae-sik', 'Jang In-hyuk', 'Ha Jin', 'Min Do-yoon', 'Sang Woo']",4.9,2018
1317,1317,11-05-2021,The Deep House,Horror,English,"['James Jagger', 'Camille Rowe', 'Eric Savin', 'Carolina Massey', 'Alexis Servaes', 'Anne Claessens', 'Marie Caffier', 'Marie Bernard']",6.2,2021
1318,1318,04-01-2022,Beneath the Surface,"Fantasy, Horror, Thriller, Mystery",English,"['Nicola Wright', 'Stephanie Lodge', 'Georgie Banks', 'Julia Quayle', 'Beatrice Fletcher', 'Annie Knox', 'Matthew Marcelis', 'Andrew Rolfe', 'Natasha Arancini']",6.8,2022
1319,1319,02-11-2022,Indemnity,"Action, Thriller, Crime",English,"['Jarrid Geduld', 'Gail Mabalane', 'André Jacobs', 'Nicole Fortuin', 'Louw Venter', 'Abduragman Adams', 'Hlomla Dandala']",6.9,2022
1320,1320,10/28/2021 ,The Deer King,"Animation, Drama, Adventure, Fantasy",Japanese,"['Shinichi Tsutsumi', 'Ryoma Takeuchi', 'Anne Watanabe', 'Hisui Kimura', 'Atsushi Abe', 'Yoshito Yasuhara', 'Toru Sakurai', 'Shinshu Fuji', 'Tomomichi Nishimura']",6.5,2021
1321,1321,07-04-1973,Naked Rashomon,"Drama, Romance",Japanese,"['Hitomi Kozue', 'Moeko Ezawa', 'Eimei Esumi', 'Kaoru Hazuki', 'Jôji Sawada', 'Hiroyuki Mikawa', 'Hiroshi Chō', 'Kôichi Hori', 'Setsuko Oyama']",6.7,1973
1322,1322,09/25/2008 ,Journey to the Center of the Earth,"Action, Sci-Fi, Adventure, Comedy, Family",English,"['Brendan Fraser', 'Josh Hutcherson', 'Anita Briem', 'Seth Meyers', 'Jean Michel Paré', 'Jane Wheeler', 'Frank Fontaine', 'Giancarlo Caltabiano', 'Kaniehtiio Horn']",6.1,2008
1323,1323,02-03-2023,"Alice, Darling","Thriller, Mystery, Drama",English,"['Anna Kendrick', 'Kaniehtiio Horn', 'Charlie Carrick', 'Wunmi Mosaku', 'Markjan Winnick', 'Daniel Stolfi', 'Susan Applewhaite', 'Mairi Babb', 'Sara Bradeen']",6.0,2023
1324,1324,10/31/2019 ,Terminator: Dark Fate,"Sci-Fi, Action",English,"['Linda Hamilton', 'Arnold Schwarzenegger', 'Mackenzie Davis', 'Natalia Reyes', 'Gabriel Luna', 'Diego Boneta', 'Ferran Fernández', 'Tristán Ulloa', 'Stephanie Gil']",6.5,2019
1325,1325,08-11-2005,The Protector,"Action, Crime, Drama, Thriller",Thai,"['Tony Jaa', 'Petchtai Wongkamlao', 'Bongkoj Khongmalai', 'Jin Xing', 'Nathan Jones', 'Johnny Nguyen', 'Lateef Crowder', 'Jonathan Patrick Foo', 'Damian de Montemas']",7.1,2005
1326,1326,10-07-2022,The Visitor,"Horror, Mystery, Thriller",English,"['Finn Jones', 'Jessica McNamee', 'Donna Biscoe', 'Thomas Francis Murphy', 'Dane Rhodes', 'Shanna Forrestall', 'Sue Rock', 'Victoria Paige Watkins', 'Susan McPhail']",5.7,2022
1327,1327,01/17/2013 ,Hansel & Gretel: Witch Hunters,"Fantasy, Horror, Action",English,"['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Pihla Viitala', 'Derek Mears', 'Robin Atkin Downes', 'Ingrid Bolsø Berdal', 'Joanna Kulig', 'Thomas Mann']",6.0,2013
1328,1328,07/30/2015 ,Mission: Impossible - Rogue Nation,"Action, Adventure",English,"['Tom Cruise', 'Jeremy Renner', 'Simon Pegg', 'Rebecca Ferguson', 'Ving Rhames', 'Sean Harris', 'Simon McBurney', 'Zhang Jingchu', 'Tom Hollander']",7.2,2015
1329,1329,03-06-2018,Den of Thieves,"Action, Thriller, Crime",English,"['Gerard Butler', 'Dawn Olivieri', '""OShea Jackson Jr.""', 'Pablo Schreiber', '50 Cent', 'Evan Jones', 'Cooper Andrews', 'Maurice Compte', 'Kaiwi Lyman']",6.8,2018
1330,1330,04/29/2022 ,The Aviary,Thriller,English,"['Malin Åkerman', 'Lorenza Izzo', 'Chris Messina', 'Sandrine Holt']",5.8,2022
1331,1331,07/15/2022 ,Padre no hay mas que uno 3,"Comedy, Family",Spanish,"['Santiago Segura', 'Toni Acosta', 'Martina D’Antiochia', 'Calma Segura', 'Luna Fulgencio', 'Carlos G. Morollón', 'Sirena Segura', 'Wendy Ramos', 'El Cejas']",7.6,2022
1332,1332,03/18/2015 ,Home,"Fantasy, Comedy, Animation, Sci-Fi, Family",English,"['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones', 'Brian Stepanek', 'April Lawrence', 'Lisa Stewart', 'Stephen Kearin']",6.8,2015
1333,1333,03/18/2015 ,Home,"Fantasy, Comedy, Animation, Sci-Fi, Family",English,"['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones', 'Brian Stepanek', 'April Lawrence', 'Lisa Stewart', 'Stephen Kearin']",6.8,2015
1334,1334,03/18/2015 ,Home,"Fantasy, Comedy, Animation, Sci-Fi, Family",English,"['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones', 'Brian Stepanek', 'April Lawrence', 'Lisa Stewart', 'Stephen Kearin']",6.8,2015
1335,1335,01/28/2015 ,The SpongeBob Movie: Sponge Out of Water,"Family, Adventure, Comedy, Fantasy, Animation",English,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Mr. Lawrence', 'Carolyn Lawrence', 'Antonio Banderas', 'Eric Bauza', 'Tim Conway']",6.0,2015
1336,1336,12-06-2018,The Grinch,"Animation, Family, Comedy, Fantasy",English,"['Benedict Cumberbatch', 'Rashida Jones', 'Kenan Thompson', 'Cameron Seely', 'Angela Lansbury', 'Pharrell Williams', 'Ramone Hamilton', 'Sam Lavagnino', 'Scarlett Estevez']",6.8,2018
1337,1337,07/19/1984 ,Indiana Jones and the Temple of Doom,"Adventure, Action",English,"['Harrison Ford', 'Kate Capshaw', 'Ke Huy Quan', 'Amrish Puri', 'Roshan Seth', 'Philip Stone', 'Roy Chiao', 'David Yip', 'Ric Young']",7.3,1984
1338,1338,12/16/2010 ,TRON: Legacy,"Adventure, Action, Sci-Fi",English,"['Jeff Bridges', 'Garrett Hedlund', 'Olivia Wilde', 'Bruce Boxleitner', 'James Frain', 'Beau Garrett', 'Michael Sheen', 'Serinda Swan', 'Yaya DaCosta']",6.4,2010
1339,1339,01-12-1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy,English,"['Shawn Wayans', 'Marlon Wayans', 'Tracey Cherelle Jones', 'Chris Spencer', 'Vivica A. Fox', '""Rappin Granny""', 'Suli McCullough', 'Bernie Mac', 'Faizon Love']",7.0,1996
1340,1340,02-09-1996,Heat,"Action, Crime, Drama, Thriller",English,"['Al Pacino', 'Robert De Niro', 'Val Kilmer', 'Jon Voight', 'Tom Sizemore', 'Diane Venora', 'Amy Brenneman', 'Ashley Judd', 'Kevin Gage']",7.9,1996
1341,1341,11-06-1986,Aliens,"Action, Thriller, Sci-Fi",English,"['Sigourney Weaver', 'Michael Biehn', 'Lance Henriksen', 'Bill Paxton', 'Jenette Goldstein', 'Carrie Henn', 'Paul Reiser', 'Mark Rolston', 'William Hope']",7.9,1986
1342,1342,05-06-2020,Bosomy Mom,"Drama, Romance",Korean,"['Yoo Jung', 'Han Yi-seul', 'Shin Yeon-ho', 'James']",4.0,2020
1343,1343,08-12-2022,Mack & Rita,"Comedy, Fantasy",English,"['Diane Keaton', 'Taylour Paige', 'Elizabeth Lail', 'Dustin Milligan', 'Loretta Devine', 'Wendie Malick', 'Amy Hill', 'Lois Smith', 'Simon Rex']",6.0,2022
1344,1344,06-07-2018,Hereditary,"Horror, Mystery, Thriller",English,"['Toni Collette', 'Alex Wolff', 'Milly Shapiro', 'Gabriel Byrne', 'Ann Dowd', 'Mallory Bechtel', 'Brock McKinney', 'Jake Brown', 'Morgan Lund']",7.3,2018
1345,1345,06-04-1942,Dumbo,"Animation, Family",English,"['Sterling Holloway', 'Herman Bing', 'John McLeish', 'Edward Brophy', 'James Baskett', 'Billy Bletcher', 'Jim Carmichael', 'Cliff Edwards', 'Verna Felton']",7.0,1942
1346,1346,03/24/2022 ,The Ancestral,Horror,Vietnamese,"['Lâm Thanh Mỹ', 'Quang Tuấn', 'Mai Cát Vi', 'Dieu Nhi']",6.4,2022
1347,1347,03-10-2023,Have a Nice Day!,"Comedy, Drama",Portuguese,"['Álvaro Guerrero', 'Andrea Chaparro', 'Eduardo Minett', 'Fernando Larrañaga', 'Eduardo de la Peña', 'Sidney Robote', 'Saak', 'Juca Viapri']",6.8,2023
1348,1348,01-01-2020,Little Women,"Drama, Romance, History",English,"['Saoirse Ronan', 'Florence Pugh', 'Emma Watson', 'Eliza Scanlen', 'Laura Dern', 'Timothée Chalamet', 'Meryl Streep', 'Tracy Letts', 'Bob Odenkirk']",7.9,2020
1349,1349,01-01-2020,Little Women,"Drama, Romance, History",English,"['Saoirse Ronan', 'Florence Pugh', 'Emma Watson', 'Eliza Scanlen', 'Laura Dern', 'Timothée Chalamet', 'Meryl Streep', 'Tracy Letts', 'Bob Odenkirk']",7.9,2020
1350,1350,12/26/2017 ,Jumanji: Welcome to the Jungle,"Adventure, Action, Comedy, Fantasy",English,"['Dwayne Johnson', 'Kevin Hart', 'Jack Black', 'Karen Gillan', 'Rhys Darby', 'Bobby Cannavale', 'Nick Jonas', 'Alex Wolff', '""SerDarius Blain""']",6.8,2017
1351,1351,12/22/2021 ,War of the Worlds: Annihilation,"Sci-Fi, Action",English,"['Arie Thompson', 'William Baldwin', 'Noel Gugliemi', 'Rashod Freelove', 'Kennedy Porter', 'Emree Franklin', 'Michael Marcel', 'Joseph Michael Harris', 'Andrew Rogers']",5.3,2021
1352,1352,04/30/2021 ,Separation,"Horror, Drama",English,"['Brian Cox', 'Rupert Friend', 'Madeline Brewer', 'Violet McGraw', 'Mamie Gummer', 'Troy James', 'Simon Quarterman']",5.8,2021
1353,1353,09/16/1953 ,The Robe,"Drama, History",English,"['Richard Burton', 'Jean Simmons', 'Victor Mature', 'Richard Boone', 'Leon Askin', 'Michael Rennie', 'Dean Jagger', 'Jay Robinson', 'Torin Thatcher']",6.9,1953
1354,1354,01/17/2019 ,Glass,"Thriller, Drama, Sci-Fi",English,"['James McAvoy', 'Bruce Willis', 'Samuel L. Jackson', 'Anya Taylor-Joy', 'Sarah Paulson', 'Spencer Treat Clark', 'Charlayne Woodard', 'Luke Kirby', 'Adam David Thompson']",6.7,2019
1355,1355,03/26/1997 ,Dragon Ball GT: A Hero's Legacy,"Animation, Family, Fantasy",Japanese,"['Masako Nozawa', 'Yuko Minaguchi', 'Shin Aomori']",6.8,1997
1356,1356,07/31/2013 ,Young Mother,"Comedy, Romance",Korean,"['Lee Eun-mi', 'Joo In-cheol', 'Ji Na', 'Yeon Hee', 'Jae Hoon Jeong', 'Jeong Bong-jae', 'Kim Geun-Young', 'Kim Tae-Heon', 'Park Yoon-nam']",5.0,2013
1357,1357,11-12-1999,The Messenger: The Story of Joan of Arc,"Adventure, Drama, Action, History, War",English,"['Milla Jovovich', 'Dustin Hoffman', 'Faye Dunaway', 'John Malkovich', 'Vincent Cassel', 'Tchéky Karyo', 'Rab Affleck', 'Stéphane Algoud', 'Edwin Apps']",6.4,1999
1358,1358,11/26/2014 ,The Book of Life,"Animation, Adventure, Comedy, Family, Fantasy",English,"['Diego Luna', 'Channing Tatum', 'Zoe Saldaña', 'Christina Applegate', 'Eugenio Derbez', 'Cheech Marin', 'Gabriel Iglesias', 'Ron Perlman', 'Kate del Castillo']",7.5,2014
1359,1359,08/18/2022 ,The Outfit,Crime,English,"['Mark Rylance', 'Zoey Deutch', 'Johnny Flynn', '""Dylan OBrien""', 'Simon Russell Beale', 'Nikki Amuka-Bird', 'Alan Mehdizadeh', 'Johnathan McClain', 'Scoop Wasserstein']",7.1,2022
1360,1360,07/17/2014 ,Sex Tape,Comedy,English,"['Cameron Diaz', 'Jason Segel', 'Rob Corddry', 'Ellie Kemper', 'Rob Lowe', 'Jolene Blalock', 'Melissa Paulo', 'Whitney Meyer', 'Nat Faxon']",5.4,2014
1361,1361,10-01-2014,Gone Girl,"Mystery, Thriller, Drama",English,"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry', 'Carrie Coon', 'Kim Dickens', 'Patrick Fugit', 'Lisa Banes', 'David Clennon']",7.9,2014
1362,1362,05-02-1968,2001: A Space Odyssey,"Sci-Fi, Mystery, Adventure",English,"['Keir Dullea', 'Gary Lockwood', 'William Sylvester', 'Douglas Rain', 'Daniel Richter', 'Leonard Rossiter', 'Margaret Tyzack', 'Robert Beatty', 'Sean Sullivan']",8.1,1968
1363,1363,03/20/2015 ,Do You Believe?,"Fantasy, Drama",English,"['Tracy Melchior', 'Mira Sorvino', 'Sean Astin', 'Alexa PenaVega', 'Cybill Shepherd', 'Brian Bosworth', 'Delroy Lindo', 'Lee Majors', 'Ted McGinley']",6.6,2015
1364,1364,06/13/1991 ,My Neighbor Totoro,"Fantasy, Animation, Family",Japanese,"['Noriko Hidaka', 'Chika Sakamoto', 'Shigesato Itoi', 'Sumi Shimamoto', 'Tanie Kitabayashi', 'Hitoshi Takagi', 'Masashi Hirose', 'Yûko Maruyama', 'Shigeru Chiba']",8.1,1991
1365,1365,02-07-2021,Narco Sub,Action,English,"['Tom Vera', 'Tom Sizemore', 'Lee Majors', 'Robert LaSardo', 'Jim Jimenez']",6.7,2021
1366,1366,11-05-2015,Pokémon the Movie: Hoopa and the Clash of Ages,"Family, Adventure, Animation, Action, Fantasy",Japanese,"['Rica Matsumoto', 'Ikue Otani', 'Mayuki Makiguchi', 'Yuki Kaji', 'Mariya Ise', 'Megumi Satou', 'Megumi Hayashibara', 'Shin-ichiro Miki', 'Inuko Inuyama']",6.8,2015
1367,1367,07-05-2022,11th Hour Cleaning,Horror,English,"['Chloe Brooks', 'Edward Finlay', 'Ed Morrone', 'Anita Leeman Torres', 'Dave Baez', 'J. Kristopher']",5.4,2022
1368,1368,04/30/2021 ,22 vs. Earth,"Family, Comedy, Fantasy, Animation",English,"['Tina Fey', 'Alice Braga', 'Richard Ayoade', 'Micah Chen', 'Adela Drabek', 'Aiyanna Miorin', 'Karee Ducharme', 'Samantha Ho', 'Azriel Dalman']",7.1,2021
1369,1369,08-09-1994,The Mask,"Romance, Comedy, Crime, Fantasy",English,"['Jim Carrey', 'Cameron Diaz', 'Peter Riegert', 'Peter Greene', 'Amy Yasbeck', 'Richard Jeni', 'Orestes Matacena', 'Tim Bagley', 'Nancy Fish']",6.9,1994
1370,1370,12-03-2019,How to Train Your Dragon: Homecoming,"Animation, Fantasy, Adventure, Action, Family",English,"['Jay Baruchel', 'America Ferrera', 'Gerard Butler', 'Craig Ferguson', 'Christopher Mintz-Plasse']",8.1,2019
1371,1371,02-05-1993,Bound by Honor,"Crime, Action, Drama, Thriller",English,"['Damian Chapa', 'Jesse Borrego', 'Benjamin Bratt', 'Enrique Castillo', 'Victor Rivers', 'Delroy Lindo', 'Tom Towles', 'Carlos Carrasco', 'Teddy Wilson']",8.1,1993
1372,1372,04-04-2013,Olympus Has Fallen,"Action, Thriller",English,"['Gerard Butler', 'Aaron Eckhart', 'Finley Jacobsen', 'Dylan McDermott', 'Rick Yune', 'Morgan Freeman', 'Cole Hauser', 'Radha Mitchell', 'Angela Bassett']",6.4,2013
1373,1373,04/20/2023 ,Marlowe,"Mystery, Thriller, Crime",English,"['Liam Neeson', 'Diane Kruger', 'Jessica Lange', 'Danny Huston', 'Alan Cumming', 'Ian Hart', 'Adewale Akinnuoye-Agbaje', 'Daniela Melchior', 'Patrick Muldoon']",5.9,2023
1374,1374,02/24/2022 ,Snake Island Python,Drama,Chinese,"['Cen Ming', 'Liu Wei', 'Wang Yang', 'Tan Jimin', 'Zai Mire', 'Bai Na Ri Su']",7.5,2022
1375,1375,03-12-1998,Good Will Hunting,Drama,English,"['Matt Damon', 'Robin Williams', 'Ben Affleck', 'Stellan Skarsgård', 'Minnie Driver', 'Casey Affleck', 'Cole Hauser', 'Vik Sahay', 'John Mighton']",8.1,1998
1376,1376,12/14/2022 ,Kangaroo Valley,Documentary,English,['Sarah Snook'],6.8,2022
1377,1377,06/27/2002 ,A Walk to Remember,"Drama, Romance",English,"['Mandy Moore', 'Shane West', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Paz de la Huerta', 'Matt Lutz', 'Al Thompson']",7.7,2002
1378,1378,08-12-1982,Rocky III,Drama,English,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Mr. T', 'Burgess Meredith', 'Tony Burton', 'Hulk Hogan', 'Ian Fried']",6.9,1982
1379,1379,11-04-1988,The Good Mother,"Drama, Romance",English,"['Diane Keaton', 'Liam Neeson', 'Jason Robards', 'Ralph Bellamy', 'Teresa Wright', 'James Naughton', 'Asia Vieira', 'Joe Morton', 'Katey Sagal']",5.8,1988
1380,1380,10-07-2022,Bromates,Comedy,English,"['Josh Brener', 'Lil Rel Howery', 'Brendan Scannell', 'Asif Ali', 'Jessica Lowe', 'Nikki Tuazon', 'Taryn Manning', 'Snoop Dogg', 'Nelcie Souffrant']",5.1,2022
1381,1381,05/25/2008 ,Sex and the City,"Comedy, Drama, Romance",English,"['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon', 'Chris Noth', 'Candice Bergen', 'Jennifer Hudson', '""Carries assistant""', 'Steve Brady']",6.6,2008
1382,1382,10-08-2010,I Spit on Your Grave,"Thriller, Crime, Horror",English,"['Sarah Butler', 'Jeff Branson', 'Tracey Walter', 'Andrew Howard', 'Chad Lindberg', 'Rodney Eastman', 'Daniel Franzese', 'Mollie Milligan', 'Saxon Sharbino']",6.5,2010
1383,1383,05/15/2014 ,Godzilla,"Action, Drama, Sci-Fi",English,"['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Juliette Binoche', 'Bryan Cranston', 'Ken Watanabe', 'Sally Hawkins', 'Al Sapienza', 'David Strathairn', 'James Pizzinato']",6.3,2014
1384,1384,05/15/2014 ,Godzilla,"Action, Drama, Sci-Fi",English,"['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Juliette Binoche', 'Bryan Cranston', 'Ken Watanabe', 'Sally Hawkins', 'Al Sapienza', 'David Strathairn', 'James Pizzinato']",6.3,2014
1385,1385,01/14/2019 ,Wife's Mom 2,"Drama, Romance",Korean,"['Shin Yeon-woo', 'Lee Chae-dam']",5.0,2019
1386,1386,03/15/2012 ,Ghost Rider: Spirit of Vengeance,"Action, Fantasy, Thriller",English,"['Nicolas Cage', 'Violante Placido', 'Ciarán Hinds', 'Idris Elba', 'Johnny Whitworth', 'Fergus Riordan', 'Spencer Wilding', 'Sorin Tofan', 'Jacek Koman']",5.0,2012
1387,1387,03/25/2022 ,Infinite Storm,"Thriller, Adventure, Drama",English,"['Naomi Watts', 'Billy Howle', '""Denis OHare""', 'Parker Sawyers', 'Joshua Rollins', 'Lina Kolenko', 'Karin Putrih', 'Eliot Sumner', 'Arya Petric']",6.1,2022
1388,1388,02/25/2022 ,Restless,"Action, Thriller, Crime",French,"['Franck Gastambide', 'Simon Abkarian', 'Michaël Abiteboul', 'Tracy Gotoas', 'Jemina West', 'Serge Hazanavicius', 'Victoire Zenner', 'Perez Michael', 'Nabil Missoumi']",6.1,2022
1389,1389,06/26/1996 ,Mission: Impossible,"Adventure, Action, Thriller",English,"['Tom Cruise', 'Jon Voight', 'Henry Czerny', 'Emmanuelle Béart', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave', 'Jean Reno', 'Emilio Estevez']",7.0,1996
1390,1390,12/26/2007 ,Aliens vs Predator: Requiem,"Fantasy, Action, Sci-Fi, Thriller, Horror",English,"['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz', 'Johnny Lewis', 'Ariel Gade', 'Kristen Hager', 'Sam Trammell', 'Robert Joy', 'David Paetkau']",5.1,2007
1391,1391,12-09-1977,Call of the Blonde Goddess,"Crime, Drama",German,"['Muriel Montossé', 'Ada Tauler', 'Karine Gambier', 'Jack Taylor', 'Vítor Mendes', 'Ly Frey', 'Aida Gouveia', 'Sandra Daenliker', 'Norbert Langer']",4.8,1977
1392,1392,11-02-1995,Se7en,"Crime, Mystery, Thriller",English,"['Brad Pitt', 'Morgan Freeman', 'Gwyneth Paltrow', 'R. Lee Ermey', 'John C. McGinley', 'Julie Araskog', 'Mark Boone Junior', 'John Cassini', 'Reg E. Cathey']",8.4,1995
1393,1393,08-06-2010,The Human Centipede (First Sequence),Horror,English,"['Dieter Laser', 'Ashley C. Williams', 'Ashlynn Yennie', 'Akihiro Kitamura', 'Andreas Leupold', 'Peter Blankenstein', 'Rosemary Annabella']",5.2,2010
1394,1394,11-03-2021,The Harder They Fall,Western,English,"['Jonathan Majors', 'Idris Elba', 'Regina King', 'Zazie Beetz', 'Delroy Lindo', 'Danielle Deadwyler', 'Lakeith Stanfield', 'Edi Gathegi', 'RJ Cyler']",6.7,2021
1395,1395,01/26/2012 ,Underworld: Awakening,"Fantasy, Action, Horror",English,"['Kate Beckinsale', 'Stephen Rea', 'Michael Ealy', 'Theo James', 'India Eisley', 'Charles Dance', 'Sandrine Holt', 'Sanny van Heteren', 'Jacob Blair']",6.3,2012
1396,1396,08-02-2018,Mission: Impossible - Fallout,"Action, Adventure",English,"['Tom Cruise', 'Henry Cavill', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson', 'Sean Harris', 'Angela Bassett', 'Vanessa Kirby', 'Michelle Monaghan']",7.4,2018
1397,1397,01/13/2012 ,Tangled Ever After,"Animation, Comedy, Action, Family",English,"['Mandy Moore', 'Zachary Levi', 'Alan Dale', 'Paul F. Tompkins', 'Kari Wahlgren', 'Mark Allan Stewart', 'Byron Howard', 'Nathan Greno', 'Matt Nolan']",7.1,2012
1398,1398,12-03-2010,Megamind,"Animation, Action, Comedy, Family, Sci-Fi",English,"['Will Ferrell', 'Tina Fey', 'Brad Pitt', 'Jonah Hill', 'David Cross', 'Ben Stiller', 'Justin Theroux', 'Jessica Schulte', 'Tom McGrath']",6.9,2010
1399,1399,12-01-2022,An Egg Rescue,"Animation, Comedy, Adventure, Family",Spanish,"['Bruno Bichir', 'Maite Perroni', 'Carlos Espejel', 'Angélica Vale', 'Mayra Rojas', 'Ariel Miramontes', 'Jesús Ochoa', 'Freddy Ortega', 'Germán Ortega']",7.9,2022
1400,1400,01/15/2004 ,The Last Samurai,"Drama, Action, War",English,"['Tom Cruise', 'Ken Watanabe', 'Timothy Spall', 'Tony Goldwyn', 'Hiroyuki Sanada', 'Koyuki', 'Shin Koyamada', 'Billy Connolly', 'Togo Igawa']",7.6,2004
